pdb	scenario	struct	model_flexref	fnat_flex	model_rigidbody	fnat_rigid	fnat_diff
8ew6V	real	b	flexref_54.pdb	0.894	rigidbody_419.pdb	0.830	0.064
8ew6V	real	b	flexref_37.pdb	0.915	rigidbody_369.pdb	0.830	0.085
8ew6V	real	b	flexref_5.pdb	0.957	rigidbody_365.pdb	0.872	0.085
8ew6V	real	b	flexref_17.pdb	0.957	rigidbody_481.pdb	0.872	0.085
8ew6V	real	b	flexref_1.pdb	0.936	rigidbody_458.pdb	0.872	0.064
8ew6V	real	b	flexref_6.pdb	0.957	rigidbody_462.pdb	0.851	0.106
8ew6V	real	b	flexref_113.pdb	0.894	rigidbody_350.pdb	0.809	0.085
8ew6V	real	b	flexref_62.pdb	0.936	rigidbody_490.pdb	0.830	0.106
8ew6V	real	b	flexref_34.pdb	0.936	rigidbody_399.pdb	0.872	0.064
8ew6V	real	b	flexref_90.pdb	0.872	rigidbody_341.pdb	0.830	0.042
8ew6V	real	b	flexref_110.pdb	0.957	rigidbody_465.pdb	0.830	0.127
8ew6V	real	b	flexref_45.pdb	0.915	rigidbody_387.pdb	0.851	0.064
8ew6V	real	b	flexref_48.pdb	0.915	rigidbody_418.pdb	0.766	0.149
8ew6V	real	b	flexref_11.pdb	0.936	rigidbody_494.pdb	0.872	0.064
8ew6V	real	b	flexref_16.pdb	0.894	rigidbody_349.pdb	0.830	0.064
8ew6V	real	b	flexref_111.pdb	0.872	rigidbody_436.pdb	0.830	0.042
8ew6V	real	b	flexref_30.pdb	0.894	rigidbody_336.pdb	0.809	0.085
8ew6V	real	b	flexref_88.pdb	0.957	rigidbody_450.pdb	0.830	0.127
8ew6V	real	b	flexref_55.pdb	0.915	rigidbody_402.pdb	0.809	0.106
8ew6V	real	b	flexref_8.pdb	0.872	rigidbody_422.pdb	0.851	0.021
8ew6V	real	b	flexref_96.pdb	0.915	rigidbody_459.pdb	0.830	0.085
8ew6V	real	b	flexref_33.pdb	0.894	rigidbody_445.pdb	0.872	0.022
8ew6V	real	b	flexref_121.pdb	0.872	rigidbody_451.pdb	0.830	0.042
8ew6V	real	b	flexref_93.pdb	0.979	rigidbody_383.pdb	0.809	0.170
8ew6V	real	b	flexref_70.pdb	0.936	rigidbody_496.pdb	0.851	0.085
8ew6V	real	b	flexref_24.pdb	0.936	rigidbody_337.pdb	0.851	0.085
8ew6V	real	b	flexref_69.pdb	0.851	rigidbody_468.pdb	0.809	0.042
8ew6V	real	b	flexref_3.pdb	0.872	rigidbody_426.pdb	0.851	0.021
8ew6V	real	b	flexref_53.pdb	0.915	rigidbody_382.pdb	0.809	0.106
8ew6V	real	b	flexref_119.pdb	0.830	rigidbody_381.pdb	0.830	0.000
8ew6V	real	b	flexref_86.pdb	0.915	rigidbody_389.pdb	0.851	0.064
8ew6V	real	b	flexref_42.pdb	0.915	rigidbody_360.pdb	0.851	0.064
8ew6V	real	b	flexref_23.pdb	0.915	rigidbody_388.pdb	0.830	0.085
8ew6V	real	b	flexref_29.pdb	0.894	rigidbody_390.pdb	0.851	0.043
8ew6V	real	b	flexref_9.pdb	0.894	rigidbody_438.pdb	0.851	0.043
8ew6V	real	b	flexref_49.pdb	0.894	rigidbody_368.pdb	0.809	0.085
8ew6V	real	b	flexref_76.pdb	0.851	rigidbody_407.pdb	0.830	0.021
8ew6V	real	b	flexref_101.pdb	0.894	rigidbody_345.pdb	0.809	0.085
8ew6V	real	b	flexref_79.pdb	0.894	rigidbody_497.pdb	0.809	0.085
8ew6V	real	b	flexref_87.pdb	0.894	rigidbody_425.pdb	0.809	0.085
8ew6V	real	b	flexref_105.pdb	0.915	rigidbody_482.pdb	0.851	0.064
8ew6V	real	b	flexref_112.pdb	0.915	rigidbody_431.pdb	0.830	0.085
8ew6V	real	b	flexref_66.pdb	0.830	rigidbody_483.pdb	0.809	0.021
8ew6V	real	b	flexref_43.pdb	0.894	rigidbody_480.pdb	0.766	0.128
8ew6V	real	b	flexref_67.pdb	0.936	rigidbody_457.pdb	0.830	0.106
8ew6V	real	b	flexref_68.pdb	0.894	rigidbody_488.pdb	0.830	0.064
8ew6V	real	b	flexref_39.pdb	0.915	rigidbody_493.pdb	0.830	0.085
8ew6V	real	b	flexref_21.pdb	0.894	rigidbody_420.pdb	0.872	0.022
8ew6V	real	b	flexref_64.pdb	0.851	rigidbody_449.pdb	0.809	0.042
8ew6V	real	b	flexref_123.pdb	0.872	rigidbody_379.pdb	0.787	0.085
8ew6V	real	b	flexref_31.pdb	0.915	rigidbody_366.pdb	0.809	0.106
8ew6V	real	b	flexref_25.pdb	0.915	rigidbody_398.pdb	0.809	0.106
8ew6V	real	b	flexref_106.pdb	0.894	rigidbody_434.pdb	0.809	0.085
8ew6V	real	b	flexref_40.pdb	0.936	rigidbody_474.pdb	0.830	0.106
8ew6V	real	b	flexref_102.pdb	0.872	rigidbody_487.pdb	0.766	0.106
8ew6V	real	b	flexref_2.pdb	0.894	rigidbody_344.pdb	0.809	0.085
8ew6V	real	b	flexref_109.pdb	0.851	rigidbody_421.pdb	0.851	0.000
8ew6V	real	b	flexref_7.pdb	0.851	rigidbody_376.pdb	0.851	0.000
8ew6V	real	b	flexref_32.pdb	0.851	rigidbody_437.pdb	0.830	0.021
8ew6V	real	b	flexref_41.pdb	0.915	rigidbody_395.pdb	0.851	0.064
8ew6V	real	b	flexref_89.pdb	0.787	rigidbody_403.pdb	0.830	-0.043
8ew6V	real	b	flexref_83.pdb	0.894	rigidbody_408.pdb	0.809	0.085
8ew6V	real	b	flexref_63.pdb	0.830	rigidbody_404.pdb	0.809	0.021
8ew6V	real	b	flexref_27.pdb	0.830	rigidbody_357.pdb	0.830	0.000
8ew6V	real	b	flexref_91.pdb	0.809	rigidbody_374.pdb	0.830	-0.021
8ew6V	real	b	flexref_99.pdb	0.830	rigidbody_391.pdb	0.787	0.043
8ew6V	real	b	flexref_118.pdb	0.851	rigidbody_492.pdb	0.809	0.042
8ew6V	real	b	flexref_75.pdb	0.851	rigidbody_489.pdb	0.809	0.042
8ew6V	real	b	flexref_81.pdb	0.787	rigidbody_432.pdb	0.787	0.000
8ew6V	real	b	flexref_13.pdb	0.894	rigidbody_456.pdb	0.830	0.064
8ew6V	real	b	flexref_84.pdb	0.872	rigidbody_469.pdb	0.851	0.021
8ew6V	real	b	flexref_26.pdb	0.872	rigidbody_471.pdb	0.830	0.042
8ew6V	real	b	flexref_72.pdb	0.830	rigidbody_352.pdb	0.809	0.021
8ew6V	real	b	flexref_85.pdb	0.851	rigidbody_370.pdb	0.809	0.042
8ew6V	real	b	flexref_94.pdb	0.851	rigidbody_338.pdb	0.830	0.021
8ew6V	real	b	flexref_47.pdb	0.851	rigidbody_361.pdb	0.851	0.000
8ew6V	real	b	flexref_35.pdb	0.787	rigidbody_411.pdb	0.830	-0.043
8ew6V	real	b	flexref_65.pdb	0.830	rigidbody_423.pdb	0.809	0.021
8ew6V	real	b	flexref_61.pdb	0.830	rigidbody_340.pdb	0.809	0.021
8ew6V	real	b	flexref_107.pdb	0.894	rigidbody_448.pdb	0.851	0.043
8ew6V	real	b	flexref_117.pdb	0.830	rigidbody_377.pdb	0.830	0.000
8ew6V	real	b	flexref_12.pdb	0.851	rigidbody_477.pdb	0.830	0.021
8ew6V	real	b	flexref_51.pdb	0.745	rigidbody_454.pdb	0.809	-0.064
8ew6V	real	b	flexref_38.pdb	0.851	rigidbody_424.pdb	0.872	-0.021
8ew6V	real	b	flexref_164.pdb	0.553	rigidbody_287.pdb	0.404	0.149
8ew6V	real	b	flexref_56.pdb	0.872	rigidbody_473.pdb	0.830	0.042
8ew6V	real	b	flexref_59.pdb	0.809	rigidbody_461.pdb	0.830	-0.021
8ew6V	real	b	flexref_124.pdb	0.809	rigidbody_427.pdb	0.809	0.000
8ew6V	real	b	flexref_82.pdb	0.702	rigidbody_430.pdb	0.830	-0.128
8ew6V	real	b	flexref_14.pdb	0.745	rigidbody_367.pdb	0.830	-0.085
8ew6V	real	b	flexref_194.pdb	0.596	rigidbody_184.pdb	0.426	0.170
8ew6V	real	b	flexref_115.pdb	0.851	rigidbody_435.pdb	0.830	0.021
8ew6V	real	b	flexref_172.pdb	0.489	rigidbody_283.pdb	0.340	0.149
8ew6V	real	b	flexref_95.pdb	0.872	rigidbody_333.pdb	0.809	0.063
8ew6V	real	b	flexref_80.pdb	0.830	rigidbody_428.pdb	0.809	0.021
8ew6V	real	b	flexref_44.pdb	0.532	rigidbody_491.pdb	0.787	-0.255
8ew6V	real	b	flexref_92.pdb	0.723	rigidbody_417.pdb	0.809	-0.086
8ew6V	real	b	flexref_74.pdb	0.660	rigidbody_415.pdb	0.809	-0.149
8ew6V	real	b	flexref_71.pdb	0.766	rigidbody_442.pdb	0.787	-0.021
8ew6V	real	b	flexref_114.pdb	0.702	rigidbody_413.pdb	0.830	-0.128
8ew6V	real	b	flexref_58.pdb	0.723	rigidbody_452.pdb	0.787	-0.064
8ew6V	real	b	flexref_183.pdb	0.596	rigidbody_920.pdb	0.426	0.170
8ew6V	real	b	flexref_188.pdb	0.553	rigidbody_206.pdb	0.298	0.255
8ew6V	real	b	flexref_122.pdb	0.638	rigidbody_396.pdb	0.830	-0.192
8ew6V	real	b	flexref_186.pdb	0.426	rigidbody_828.pdb	0.234	0.192
8ew6V	real	b	flexref_174.pdb	0.532	rigidbody_950.pdb	0.319	0.213
8ew6V	real	b	flexref_179.pdb	0.447	rigidbody_814.pdb	0.234	0.213
8ew6V	real	b	flexref_189.pdb	0.447	rigidbody_709.pdb	0.234	0.213
8ew6V	real	b	flexref_146.pdb	0.362	rigidbody_813.pdb	0.298	0.064
8ew6V	real	b	flexref_166.pdb	0.319	rigidbody_748.pdb	0.234	0.085
8ew6V	real	b	flexref_52.pdb	0.638	rigidbody_444.pdb	0.766	-0.128
8ew6V	real	b	flexref_165.pdb	0.511	rigidbody_962.pdb	0.362	0.149
8ew6V	real	b	flexref_191.pdb	0.426	rigidbody_682.pdb	0.213	0.213
8ew6V	real	b	flexref_168.pdb	0.404	rigidbody_757.pdb	0.213	0.191
8ew6V	real	b	flexref_128.pdb	0.383	rigidbody_719.pdb	0.298	0.085
8ew6V	real	b	flexref_187.pdb	0.362	rigidbody_696.pdb	0.213	0.149
8ew6V	real	b	flexref_159.pdb	0.383	rigidbody_803.pdb	0.298	0.085
8ew6V	real	b	flexref_171.pdb	0.340	rigidbody_800.pdb	0.234	0.106
8ew6V	real	b	flexref_142.pdb	0.362	rigidbody_809.pdb	0.340	0.022
8ew6V	real	b	flexref_161.pdb	0.404	rigidbody_820.pdb	0.319	0.085
8ew6V	real	b	flexref_181.pdb	0.255	rigidbody_685.pdb	0.255	0.000
8ew6V	real	b	flexref_162.pdb	0.362	rigidbody_675.pdb	0.319	0.043
8ew6V	real	b	flexref_98.pdb	0.489	rigidbody_478.pdb	0.766	-0.277
8ew6V	real	b	flexref_127.pdb	0.319	rigidbody_783.pdb	0.298	0.021
8ew6V	real	b	flexref_126.pdb	0.383	rigidbody_707.pdb	0.298	0.085
8ew6V	real	b	flexref_138.pdb	0.362	rigidbody_795.pdb	0.298	0.064
8ew6V	real	b	flexref_155.pdb	0.362	rigidbody_705.pdb	0.298	0.064
8ew6V	real	b	flexref_148.pdb	0.362	rigidbody_788.pdb	0.298	0.064
8ew6V	real	b	flexref_175.pdb	0.383	rigidbody_751.pdb	0.319	0.064
8ew6V	real	b	flexref_135.pdb	0.383	rigidbody_720.pdb	0.298	0.085
8ew6V	real	b	flexref_178.pdb	0.447	rigidbody_737.pdb	0.340	0.107
8ew6V	real	b	flexref_145.pdb	0.362	rigidbody_808.pdb	0.319	0.043
8ew6V	real	b	flexref_144.pdb	0.383	rigidbody_826.pdb	0.298	0.085
8ew6V	real	b	flexref_156.pdb	0.383	rigidbody_667.pdb	0.319	0.064
8ew6V	real	b	flexref_152.pdb	0.362	rigidbody_692.pdb	0.298	0.064
8ew6V	real	b	flexref_129.pdb	0.362	rigidbody_775.pdb	0.298	0.064
8ew6V	real	b	flexref_137.pdb	0.362	rigidbody_766.pdb	0.298	0.064
8ew6V	real	b	flexref_200.pdb	0.426	rigidbody_830.pdb	0.362	0.064
8ew6V	real	b	flexref_140.pdb	0.404	rigidbody_681.pdb	0.298	0.106
8ew6V	real	b	flexref_147.pdb	0.319	rigidbody_777.pdb	0.319	0.000
8ew6V	real	b	flexref_141.pdb	0.319	rigidbody_825.pdb	0.298	0.021
8ew6V	real	b	flexref_167.pdb	0.426	rigidbody_721.pdb	0.362	0.064
8ew6V	real	b	flexref_136.pdb	0.383	rigidbody_693.pdb	0.298	0.085
8ew6V	real	b	flexref_149.pdb	0.319	rigidbody_665.pdb	0.298	0.021
8ew6V	real	b	flexref_132.pdb	0.298	rigidbody_711.pdb	0.298	0.000
8ew6V	real	b	flexref_150.pdb	0.383	rigidbody_701.pdb	0.298	0.085
8ew6V	real	b	flexref_130.pdb	0.340	rigidbody_734.pdb	0.298	0.042
8ew6V	real	b	flexref_131.pdb	0.319	rigidbody_758.pdb	0.298	0.021
8ew6V	real	b	flexref_134.pdb	0.319	rigidbody_787.pdb	0.298	0.021
8ew6V	real	b	flexref_158.pdb	0.383	rigidbody_754.pdb	0.298	0.085
8ew6V	real	b	flexref_193.pdb	0.383	rigidbody_805.pdb	0.191	0.192
8ew6V	real	b	flexref_180.pdb	0.340	rigidbody_774.pdb	0.319	0.021
8ew6V	real	b	flexref_160.pdb	0.298	rigidbody_723.pdb	0.319	-0.021
8ew6V	real	b	flexref_139.pdb	0.383	rigidbody_819.pdb	0.298	0.085
8ew6V	real	b	flexref_153.pdb	0.213	rigidbody_700.pdb	0.319	-0.106
8ew6V	real	b	flexref_151.pdb	0.277	rigidbody_799.pdb	0.298	-0.021
8ew6V	real	b	flexref_133.pdb	0.255	rigidbody_817.pdb	0.298	-0.043
8ew6V	real	b	flexref_125.pdb	0.234	rigidbody_736.pdb	0.298	-0.064
8ew6V	twohit	b	flexref_81.pdb	0.574	rigidbody_79.pdb	0.404	0.170
8ew6V	twohit	b	flexref_147.pdb	0.468	rigidbody_19.pdb	0.404	0.064
8ew6V	twohit	b	flexref_94.pdb	0.489	rigidbody_141.pdb	0.404	0.085
8ew6V	twohit	b	flexref_168.pdb	0.234	rigidbody_421.pdb	0.170	0.064
8ew6V	twohit	b	flexref_123.pdb	0.362	rigidbody_16.pdb	0.234	0.128
8ew6V	twohit	b	flexref_89.pdb	0.383	rigidbody_208.pdb	0.319	0.064
8ew6V	twohit	b	flexref_23.pdb	0.383	rigidbody_178.pdb	0.319	0.064
8ew6V	twohit	b	flexref_148.pdb	0.404	rigidbody_109.pdb	0.298	0.106
8ew6V	twohit	b	flexref_149.pdb	0.319	rigidbody_134.pdb	0.234	0.085
8ew6V	twohit	b	flexref_24.pdb	0.213	rigidbody_460.pdb	0.213	0.000
8ew6V	twohit	b	flexref_102.pdb	0.191	rigidbody_349.pdb	0.191	0.000
8ew6V	loose	b	flexref_28.pdb	0.915	rigidbody_442.pdb	0.851	0.064
8ew6V	loose	b	flexref_64.pdb	0.915	rigidbody_425.pdb	0.617	0.298
8ew6V	loose	b	flexref_22.pdb	0.957	rigidbody_395.pdb	0.872	0.085
8ew6V	loose	b	flexref_4.pdb	0.936	rigidbody_377.pdb	0.872	0.064
8ew6V	loose	b	flexref_35.pdb	0.894	rigidbody_464.pdb	0.851	0.043
8ew6V	loose	b	flexref_15.pdb	0.936	rigidbody_396.pdb	0.872	0.064
8ew6V	loose	b	flexref_12.pdb	0.957	rigidbody_497.pdb	0.851	0.106
8ew6V	loose	b	flexref_1.pdb	0.915	rigidbody_345.pdb	0.872	0.043
8ew6V	loose	b	flexref_18.pdb	0.957	rigidbody_383.pdb	0.872	0.085
8ew6V	loose	b	flexref_10.pdb	0.936	rigidbody_466.pdb	0.851	0.085
8ew6V	loose	b	flexref_37.pdb	0.979	rigidbody_436.pdb	0.872	0.107
8ew6V	loose	b	flexref_17.pdb	0.936	rigidbody_417.pdb	0.872	0.064
8ew6V	loose	b	flexref_30.pdb	0.936	rigidbody_454.pdb	0.851	0.085
8ew6V	loose	b	flexref_2.pdb	0.979	rigidbody_482.pdb	0.872	0.107
8ew6V	loose	b	flexref_16.pdb	0.936	rigidbody_478.pdb	0.851	0.085
8ew6V	loose	b	flexref_31.pdb	0.936	rigidbody_409.pdb	0.851	0.085
8ew6V	loose	b	flexref_27.pdb	0.915	rigidbody_397.pdb	0.851	0.064
8ew6V	loose	b	flexref_3.pdb	0.894	rigidbody_444.pdb	0.787	0.107
8ew6V	loose	b	flexref_20.pdb	0.936	rigidbody_404.pdb	0.872	0.064
8ew6V	loose	b	flexref_29.pdb	0.957	rigidbody_488.pdb	0.872	0.085
8ew6V	loose	b	flexref_36.pdb	0.872	rigidbody_366.pdb	0.872	0.000
8ew6V	loose	b	flexref_5.pdb	0.830	rigidbody_403.pdb	0.809	0.021
8ew6V	loose	b	flexref_19.pdb	0.915	rigidbody_419.pdb	0.872	0.043
8ew6V	loose	b	flexref_25.pdb	0.915	rigidbody_391.pdb	0.872	0.043
8ew6V	loose	b	flexref_11.pdb	0.936	rigidbody_411.pdb	0.872	0.064
8ew6V	loose	b	flexref_13.pdb	0.936	rigidbody_334.pdb	0.872	0.064
8ew6V	loose	b	flexref_26.pdb	0.936	rigidbody_365.pdb	0.851	0.085
8ew6V	loose	b	flexref_7.pdb	0.872	rigidbody_440.pdb	0.851	0.021
8ew6V	loose	b	flexref_21.pdb	0.915	rigidbody_394.pdb	0.872	0.043
8ew6V	loose	b	flexref_9.pdb	0.915	rigidbody_493.pdb	0.851	0.064
8ew6V	loose	b	flexref_33.pdb	0.936	rigidbody_465.pdb	0.872	0.064
8ew6V	loose	b	flexref_34.pdb	0.894	rigidbody_410.pdb	0.872	0.022
8ew6V	loose	b	flexref_41.pdb	0.809	rigidbody_380.pdb	0.872	-0.063
8ew6V	loose	b	flexref_24.pdb	0.766	rigidbody_475.pdb	0.830	-0.064
8ew6V	loose	b	flexref_38.pdb	0.872	rigidbody_364.pdb	0.872	0.000
8ew6V	loose	b	flexref_6.pdb	0.830	rigidbody_434.pdb	0.872	-0.042
8ew6V	loose	b	flexref_23.pdb	0.915	rigidbody_361.pdb	0.872	0.043
8ew6V	loose	b	flexref_43.pdb	0.809	rigidbody_346.pdb	0.851	-0.042
8ew6V	loose	b	flexref_14.pdb	0.787	rigidbody_357.pdb	0.872	-0.085
8ew6V	loose	b	flexref_8.pdb	0.660	rigidbody_367.pdb	0.809	-0.149
8ew6V	loose	b	flexref_111.pdb	0.489	rigidbody_210.pdb	0.383	0.106
8ew6V	loose	b	flexref_123.pdb	0.489	rigidbody_267.pdb	0.383	0.106
8ew6V	loose	b	flexref_112.pdb	0.532	rigidbody_422.pdb	0.532	0.000
8ew6V	loose	b	flexref_32.pdb	0.660	rigidbody_336.pdb	0.851	-0.191
8ew6V	loose	b	flexref_185.pdb	0.362	rigidbody_381.pdb	0.213	0.149
8ew6V	loose	b	flexref_124.pdb	0.553	rigidbody_769.pdb	0.298	0.255
8ew6V	loose	b	flexref_192.pdb	0.447	rigidbody_886.pdb	0.404	0.043
8ew6V	loose	b	flexref_133.pdb	0.340	rigidbody_389.pdb	0.234	0.106
8ew6V	loose	b	flexref_73.pdb	0.404	rigidbody_706.pdb	0.298	0.106
8ew6V	loose	b	flexref_104.pdb	0.553	rigidbody_720.pdb	0.319	0.234
8ew6V	loose	b	flexref_101.pdb	0.511	rigidbody_797.pdb	0.319	0.192
8ew6V	loose	b	flexref_147.pdb	0.468	rigidbody_738.pdb	0.319	0.149
8ew6V	loose	b	flexref_148.pdb	0.447	rigidbody_715.pdb	0.362	0.085
8ew6V	loose	b	flexref_75.pdb	0.447	rigidbody_817.pdb	0.298	0.149
8ew6V	loose	b	flexref_119.pdb	0.362	rigidbody_283.pdb	0.383	-0.021
8ew6V	loose	b	flexref_194.pdb	0.362	rigidbody_456.pdb	0.255	0.107
8ew6V	loose	b	flexref_136.pdb	0.574	rigidbody_672.pdb	0.319	0.255
8ew6V	loose	b	flexref_154.pdb	0.489	rigidbody_733.pdb	0.298	0.191
8ew6V	loose	b	flexref_183.pdb	0.426	rigidbody_490.pdb	0.298	0.128
8ew6V	loose	b	flexref_50.pdb	0.319	rigidbody_780.pdb	0.340	-0.021
8ew6V	loose	b	flexref_94.pdb	0.404	rigidbody_751.pdb	0.362	0.042
8ew6V	loose	b	flexref_141.pdb	0.447	rigidbody_564.pdb	0.447	0.000
8ew6V	loose	b	flexref_105.pdb	0.404	rigidbody_805.pdb	0.298	0.106
8ew6V	loose	b	flexref_162.pdb	0.426	rigidbody_392.pdb	0.426	0.000
8ew6V	loose	b	flexref_165.pdb	0.340	rigidbody_787.pdb	0.298	0.042
8ew6V	loose	b	flexref_69.pdb	0.319	rigidbody_773.pdb	0.234	0.085
8ew6V	loose	b	flexref_137.pdb	0.489	rigidbody_686.pdb	0.319	0.170
8ew6V	loose	b	flexref_62.pdb	0.340	rigidbody_700.pdb	0.340	0.000
8ew6V	loose	b	flexref_55.pdb	0.191	rigidbody_800.pdb	0.191	0.000
8ew6V	loose	b	flexref_51.pdb	0.383	rigidbody_775.pdb	0.319	0.064
8ew6V	loose	b	flexref_76.pdb	0.404	rigidbody_670.pdb	0.319	0.085
8ew6V	loose	b	flexref_125.pdb	0.277	rigidbody_189.pdb	0.191	0.086
8ew6V	loose	b	flexref_132.pdb	0.447	rigidbody_815.pdb	0.319	0.128
8ew6V	loose	b	flexref_42.pdb	0.383	rigidbody_803.pdb	0.362	0.021
8ew6V	loose	b	flexref_60.pdb	0.213	rigidbody_732.pdb	0.191	0.022
8ew6V	loose	b	flexref_117.pdb	0.362	rigidbody_737.pdb	0.298	0.064
8ew6V	loose	b	flexref_44.pdb	0.191	rigidbody_741.pdb	0.191	0.000
8ew6V	loose	b	flexref_87.pdb	0.234	rigidbody_743.pdb	0.170	0.064
8ew6V	loose	b	flexref_126.pdb	0.383	rigidbody_667.pdb	0.298	0.085
8ew6V	loose	b	flexref_59.pdb	0.319	rigidbody_734.pdb	0.298	0.021
8ew6V	loose	b	flexref_142.pdb	0.426	rigidbody_729.pdb	0.362	0.064
8ew6V	loose	b	flexref_83.pdb	0.298	rigidbody_713.pdb	0.213	0.085
8ew6V	loose	b	flexref_57.pdb	0.234	rigidbody_692.pdb	0.234	0.000
8ew6V	loose	b	flexref_85.pdb	0.404	rigidbody_752.pdb	0.298	0.106
8ew6V	loose	b	flexref_90.pdb	0.383	rigidbody_789.pdb	0.319	0.064
8ew6V	loose	b	flexref_158.pdb	0.298	rigidbody_768.pdb	0.234	0.064
8ew6V	loose	b	flexref_70.pdb	0.191	rigidbody_750.pdb	0.234	-0.043
8ew6V	loose	b	flexref_61.pdb	0.255	rigidbody_727.pdb	0.362	-0.107
8ew6V	loose	b	flexref_49.pdb	0.362	rigidbody_825.pdb	0.319	0.043
8ew6V	loose	b	flexref_71.pdb	0.340	rigidbody_665.pdb	0.319	0.021
8ew6V	loose	b	flexref_102.pdb	0.191	rigidbody_685.pdb	0.170	0.021
8ew6V	loose	b	flexref_86.pdb	0.234	rigidbody_668.pdb	0.191	0.043
8ew6V	loose	b	flexref_100.pdb	0.234	rigidbody_813.pdb	0.191	0.043
8ew6V	loose	b	flexref_116.pdb	0.149	rigidbody_71.pdb	0.191	-0.042
8ew6V	loose	b	flexref_97.pdb	0.298	rigidbody_682.pdb	0.298	0.000
8ew6V	loose	b	flexref_84.pdb	0.298	rigidbody_714.pdb	0.234	0.064
8ew6V	loose	b	flexref_68.pdb	0.234	rigidbody_793.pdb	0.234	0.000
8ew6V	loose	u	flexref_105.pdb	0.340	rigidbody_706.pdb	0.255	0.085
8ew6V	loose	u	flexref_52.pdb	0.319	rigidbody_731.pdb	0.234	0.085
8ew6V	loose	u	flexref_25.pdb	0.319	rigidbody_801.pdb	0.255	0.064
8ew6V	loose	u	flexref_91.pdb	0.298	rigidbody_685.pdb	0.213	0.085
8ew6V	loose	u	flexref_48.pdb	0.298	rigidbody_679.pdb	0.234	0.064
8ew6V	loose	u	flexref_24.pdb	0.255	rigidbody_768.pdb	0.234	0.021
8ew6V	loose	u	flexref_87.pdb	0.319	rigidbody_719.pdb	0.234	0.085
8ew6V	loose	u	flexref_88.pdb	0.340	rigidbody_745.pdb	0.234	0.106
8ew6V	loose	u	flexref_34.pdb	0.255	rigidbody_692.pdb	0.234	0.021
8ew6V	loose	u	flexref_14.pdb	0.277	rigidbody_789.pdb	0.234	0.043
8ew6V	loose	u	flexref_5.pdb	0.277	rigidbody_667.pdb	0.191	0.086
8ew6V	loose	u	flexref_85.pdb	0.277	rigidbody_826.pdb	0.234	0.043
8ew6V	loose	u	flexref_11.pdb	0.213	rigidbody_699.pdb	0.213	0.000
8ew6V	loose	u	flexref_9.pdb	0.255	rigidbody_813.pdb	0.234	0.021
8ew6V	loose	u	flexref_97.pdb	0.319	rigidbody_727.pdb	0.255	0.064
8ew6V	loose	u	flexref_22.pdb	0.234	rigidbody_702.pdb	0.170	0.064
8ew6V	loose	u	flexref_15.pdb	0.255	rigidbody_815.pdb	0.234	0.021
8ew6V	loose	u	flexref_101.pdb	0.298	rigidbody_773.pdb	0.255	0.043
8ew6V	loose	u	flexref_41.pdb	0.298	rigidbody_700.pdb	0.255	0.043
8ew6V	loose	u	flexref_23.pdb	0.255	rigidbody_800.pdb	0.234	0.021
8ew6V	loose	u	flexref_37.pdb	0.277	rigidbody_828.pdb	0.234	0.043
8ew6V	loose	u	flexref_8.pdb	0.255	rigidbody_755.pdb	0.234	0.021
8ew6V	loose	u	flexref_197.pdb	0.362	rigidbody_252.pdb	0.340	0.022
8ew6V	loose	u	flexref_103.pdb	0.319	rigidbody_703.pdb	0.255	0.064
8ew6V	loose	u	flexref_59.pdb	0.277	rigidbody_739.pdb	0.234	0.043
8ew6V	loose	u	flexref_39.pdb	0.298	rigidbody_825.pdb	0.255	0.043
8ew6V	loose	u	flexref_68.pdb	0.277	rigidbody_820.pdb	0.234	0.043
8ew6V	loose	u	flexref_47.pdb	0.255	rigidbody_698.pdb	0.234	0.021
8ew6V	loose	u	flexref_79.pdb	0.277	rigidbody_763.pdb	0.234	0.043
8ew6V	loose	u	flexref_3.pdb	0.255	rigidbody_753.pdb	0.234	0.021
8ew6V	loose	u	flexref_36.pdb	0.277	rigidbody_779.pdb	0.255	0.022
8ew6V	loose	u	flexref_142.pdb	0.277	rigidbody_810.pdb	0.234	0.043
8ew6V	loose	u	flexref_77.pdb	0.255	rigidbody_714.pdb	0.234	0.021
8ew6V	loose	u	flexref_152.pdb	0.255	rigidbody_674.pdb	0.255	0.000
8ew6V	loose	u	flexref_1.pdb	0.319	rigidbody_724.pdb	0.277	0.042
8ew6V	loose	u	flexref_19.pdb	0.234	rigidbody_796.pdb	0.255	-0.021
8ew6V	loose	u	flexref_61.pdb	0.255	rigidbody_748.pdb	0.255	0.000
8ew6V	loose	u	flexref_83.pdb	0.277	rigidbody_701.pdb	0.255	0.022
8ew6V	loose	u	flexref_130.pdb	0.298	rigidbody_720.pdb	0.255	0.043
8ew6V	loose	u	flexref_70.pdb	0.319	rigidbody_690.pdb	0.255	0.064
8ew6V	loose	u	flexref_145.pdb	0.191	rigidbody_776.pdb	0.170	0.021
8ew6V	loose	u	flexref_4.pdb	0.298	rigidbody_814.pdb	0.277	0.021
8ew6V	loose	u	flexref_31.pdb	0.255	rigidbody_823.pdb	0.170	0.085
8ew6V	loose	u	flexref_10.pdb	0.255	rigidbody_696.pdb	0.255	0.000
8ew6V	loose	u	flexref_164.pdb	0.298	rigidbody_778.pdb	0.277	0.021
8ew6V	loose	u	flexref_17.pdb	0.255	rigidbody_787.pdb	0.255	0.000
